l_rdl,w_rdl,t_rdl,h_tsv,p_rdl,R1,R2,R3,L1,L2,L3,Cox,Csi,Rsi,rmse,scale_max,scale_min
542.19,19.42,2.28,80.6,48.83,1121.749161484851,3392.9819225313818,2032.9231987944124,897.2198043292855,1027.8633389073707,17.360330271053833,123.5433751511402,99.62348286575312,0.06169993633158079,0.002073030355355095,1.8759141230315264,0.470269527194219
569.83,28.39,3.68,77.22,51.09,527.1884497784712,1243.3739825894247,1452.1399536380154,713.0972402945545,816.6301561154164,23.64775555642806,168.7477699546437,114.4951919054302,0.0556396411917359,0.0029833631999861762,2.986236391137753,0.5209492659143612
503.37,11.13,3.32,87.39,55.04,1127.8614990004737,6852.676963661962,2805.489372639292,1138.5522246267672,1637.722180383163,31.391957973940787,83.8107865515175,83.04808925675941,0.07327304285787764,0.0015812419483668334,5.020712909700279,0.5370080599701994
536.97,28.62,2.29,65.03,57.83,854.5864233039862,2029.8839580330657,1348.1607193083903,828.318467990137,863.8721507078282,13.360537883259257,166.8044981769103,99.74927643434887,0.06447271433119418,0.0036231867700885364,1.599242590496872,0.3200913853106584
621.71,17.18,2.49,55.77,55.98,1085.823999044047,3919.392961637901,1840.5629589653267,1002.355242449417,1164.3511964764778,18.83699406530941,114.5488012471157,84.16035073036011,0.07531549434490259,0.0028256365073150414,1.9715715661213975,0.5471124507638248
216.65,10.37,2.06,65.08,53.32,2115.256883437219,11047.351549417592,4426.033684248444,1371.7016927830362,1522.5666688395895,24.926730305498282,78.01356937525377,82.90097960662429,0.07699830450154509,0.0016214343221895888,3.0399579833159978,0.5536734117346684
648.09,12.92,3.87,69.08,59.87,832.4222824298339,4881.562509228346,2092.3656857087976,1086.1005987271944,1626.5428506805667,31.68569508257528,94.90335706658028,79.30747163718164,0.07781795824317174,0.0021865287425750298,5.605874510048649,0.5644675818998427
473.03,23.44,2.98,65.03,55.29,727.0171237954146,2261.210145413094,1656.7080099557677,883.6690144616215,1098.3946154271205,20.86073723672912,143.16664505886442,96.53010604204921,0.06604670026058948,0.0028598568954578173,2.95175262841561,0.5334070881080087
111.56,18.03,4.75,54.42,40.71,1728.7098945680034,967.8638244241837,2297.141077239099,935.9612341823138,77.70606521250804,17.41496951602663,118.64191566172595,121.13806800810457,0.05669176177879365,0.004827825030638394,1.747884004172005,0.334872600840374
694.83,22.89,2.97,88.69,46.46,739.8866720909475,2048.566803586269,1700.9091038584907,760.9039915974555,1023.5871428462024,21.360060475611384,141.73439732234468,111.46341668183159,0.05534614177259221,0.002283893251990379,2.6755117834699513,0.5017322504043243
503.32,24.57,4.42,68.57,55.94,504.2303837700053,1220.6645820725391,1395.7900731949237,824.6119705412252,547.3616733562308,25.494738362521552,150.73092148595612,99.3650008696757,0.06419266400772222,0.004610157003814918,2.4669028335330636,0.6137239937447803
565.25,12.73,2.64,82.02,58.44,1292.55406939256,6082.28052933464,2518.857467706019,1139.289807219626,1422.7955438193708,24.001590987282547,91.92894899943607,80.72594964107795,0.07522117858084659,0.0019259055798369943,2.7396303788800234,0.5503910704902081
505.68,16.67,2.96,64.3,47.96,938.9693572663774,3628.426825512141,2272.780164865563,929.5384408580725,1240.048824671462,24.95083435529385,110.72232266498362,95.59150463855292,0.06555769840333708,0.0019480538705016624,3.388555236308808,0.5691555044733971
363.93,10.42,3.88,90.1,52.23,1045.7928141765053,6345.180716468554,2923.010648165462,1141.670358842873,1268.066707538918,35.142145710597134,80.29082412834047,86.32149767327104,0.07110283592887649,0.0016871642980359188,4.983714734457785,0.5331264818774858
262.31,26.44,3.85,57.69,59.17,580.8167839647767,1592.7092136779297,1717.5508764737506,932.262761816427,686.0999327003726,26.18719529460411,156.4608297751289,97.61563477511385,0.06904960576068558,0.004466371483076341,2.866381253539077,0.6395832184742215
268.37,25.62,4.2,59.29,54.47,580.8300828846695,1345.4602858256935,1726.488085312383,867.7914292452265,419.75500121074253,26.767887205695683,153.43044677200635,103.53865566961233,0.06448146491720384,0.006050709800600452,1.9242509763514644,0.6330220162282562
119.53,10.82,3.94,67.31,58.93,1120.9943977305911,6570.843591622077,3253.8951795736893,1529.1569875085565,1067.5003452463732,37.75330642770339,83.442109532832,85.78376372872492,0.07780458961261946,0.0023175447234940415,3.9749011424750083,0.5798868204407737
652.1,27.62,2.81,99.47,57.7,665.2274395064555,1839.6857162688375,1226.1304075012258,812.3877926588924,1056.6138043413482,17.264888614592174,163.8525475915798,102.54422498482386,0.05969024128607848,0.00312717149744576,2.2524123436115513,0.4120358735321879
477.96,25.8,3.99,99.6,42.51,578.5664721286512,1112.5897609980216,1775.948667792158,644.8144969109495,628.8839991896126,27.145422303042597,157.8161207366258,132.12463547077516,0.048075866550276396,0.005128442403063106,2.564746723928269,0.5455490227960974
614.92,13.31,3.51,53.31,53.52,914.7456719487498,4677.440451713272,2270.931451322048,1035.1824007920952,1440.7403445160119,29.90804856197782,95.60024938324305,82.48752559009128,0.07705265872007101,0.0022519328924063995,4.677006862339539,0.5751291436684217
395.41,10.69,3.3,63.22,41.63,1210.6571938076877,6703.269261334211,3282.4423026944773,1017.2370229309106,1504.02708492749,33.42257618069504,82.08631513875767,96.36471279622403,0.06503393583794484,0.001314755004384437,4.727161042762394,0.533038631539238
667.53,27.81,4.67,64.75,51.71,449.1229247333053,899.3044919915767,1290.9169547107635,696.9363052202485,394.8348803915125,25.219217802874073,168.5510339104407,111.28354516348836,0.05822438715979385,0.006277949176079039,1.8376962659625027,0.5757939457835138
318.85,18.49,3.12,51.02,42.21,875.5798282625826,2934.194487409927,2434.6282746143115,852.502226627261,1120.704243880022,27.10526372249607,119.03878812695096,107.77661271339461,0.06094497351926152,0.0021260538710596954,3.461235988849491,0.5870181958172894
278.51,19.95,4.13,58.54,53.67,658.2687030851005,1925.862994911711,1917.6571520435539,965.7246110101895,566.4812781579792,28.581830010415946,125.7945700144919,95.1387620621094,0.06867482166379932,0.004589194354344426,2.527151111458732,0.6082725430618637
191.95,28.55,2.09,74.79,47.79,1198.3874890967666,2713.0753137356683,2803.7189802362527,829.7597348465677,927.39898664345,19.467555492706552,165.05546378903165,123.42596939329623,0.053590378706074575,0.002586362048888255,2.220925533043714,0.3953519270130569
313.73,16.23,4.71,87.37,44.7,1529.4366522709036,879.4630219926613,1737.5978641297063,890.9379495441177,68.76658424652749,14.444945036029758,108.81412286992726,105.69424483586761,0.05932814936105851,0.003839633039361436,1.7410145303195066,0.3432607284249291
536.19,25.55,2.08,94.67,56.66,1011.9383834436583,2613.4544202123757,1261.5312559530028,879.0952419892856,918.2127637482063,11.630087828857006,151.6775205328035,99.8040558238389,0.061389522708669264,0.0028090626921443867,1.5937809395813713,0.2918534665571928
185.94,15.66,3.02,54.11,43.74,1072.9303234794033,4371.82810804429,3012.0940348398744,1033.9191983500773,1327.746098630818,29.933022183416263,104.33605880745445,102.37893876087841,0.06426044739476365,0.0017306675180768962,3.8499469854065564,0.5789117226138519
601.29,22.7,2.48,67.72,43.83,933.0164608263896,2343.718343185707,1953.9014191081756,751.4797854923141,956.8299817450209,18.520020621786703,141.1779001336038,114.04989225368993,0.05537788835183566,0.002293269396325328,1.8624457087135236,0.4236069047897718
699.53,16.01,4.03,68.96,43.53,710.9100583206352,2592.289408253179,2009.6060073638992,834.9611910826305,932.4919608045523,30.775524241962106,110.75613700073596,102.83776413148121,0.060370050797766896,0.002752157417299928,3.6813384102864,0.5548591647575287
191.82,28.88,4.56,94.45,52.42,1284.8182465774944,673.3790761537122,1601.0905147643743,813.6230976822275,62.63131943041683,13.120987067413898,169.63818306252568,120.27190370730577,0.05435683154066577,0.005790424798426728,1.803045113154073,0.2760566626289446
287.8,18.44,3.28,65.81,55.92,815.2660846558338,3211.1853951233875,2189.239744122261,1050.237705402882,1190.2038778666981,26.84043073380898,118.6328870209087,90.84674326632832,0.07063217418115512,0.0022595235068158,3.9654411107428547,0.5971145210434663
285.05,29.11,2.05,75.83,58.02,1064.5253570403331,2505.486130320259,1954.0574949406252,918.5626304538381,862.349616845273,14.45764730286003,166.8121085916001,103.6893474214362,0.06194515140578475,0.002736840100069446,2.011140178590889,0.34249452364365557
380.02,18.46,4.31,50.21,42.73,722.0964407284335,1398.0413691300625,1990.6647295376517,805.8042617102435,253.59497538366932,28.373677081057505,120.36910611865119,106.84663227080786,0.060617086530716305,0.005045682735118585,1.3931191559016574,0.5855537329020823
576.82,14.97,4.43,94.87,45.79,734.6737423375922,2138.3867852898497,2033.4646717615867,887.5265063515004,566.8937840259521,30.86196608149638,104.24671551127348,99.70099846819926,0.06065887042388793,0.0031381079478241146,2.5477198346524257,0.540602008924821
425.29,18.62,2.93,58.53,57.83,873.812633067243,3315.234105093347,1988.0110712264432,1022.3040424302328,1228.5073965089916,22.89003963282265,119.53744656227495,85.97996359933175,0.07462815669931777,0.002605542046016735,3.2551165147659575,0.6044731630485095
331.86,12.09,2.66,89.63,56.65,1372.3769209012714,6959.243892166662,3169.310546391527,1219.6058930733413,1516.3827863674642,26.93459285107972,87.86322915039221,83.2457183158985,0.07361384996692182,0.0014661321510675788,3.3160866942296567,0.5474061147390685
344.35,17.21,2.81,69.35,57.9,986.5724644985788,3974.640291049054,2306.875148186666,1092.988458431222,1274.6067896283112,23.7670663171414,111.91380012176678,86.41056042550014,0.07295439768616045,0.0020589650542938145,3.2662736611877374,0.5871621496497674
107.81,16.21,3.02,86.68,43.88,1170.0015910110053,4792.093914703814,3358.8646466315645,1160.639068970814,1467.6962449983962,32.823334536741804,107.89935953871738,110.71968101485326,0.058728190743117144,0.001611297730640623,3.873173036417283,0.567947815556158
266.58,27.37,3.15,93.34,59.6,679.6379454304853,1962.955207506868,1809.443383603,940.9420092629792,995.0503401577369,23.085438050273044,160.21559298892237,102.46357266521623,0.061906745622867895,0.002635088061769328,3.1837386587403276,0.5571419640263906
645.09,19.32,4.61,78.49,44.17,1125.2491297711304,825.8954352700439,1343.4560884577606,763.9289752387365,67.98035121229346,15.660240565624468,126.50093477165044,110.05968664629044,0.05660112468181853,0.00507712973110875,1.5189954549887843,0.3157458098409342
238.83,17.88,3.18,70.56,57.18,879.7082270601692,3607.985487014983,2367.1576696074826,1125.8095581727246,1244.8064228574442,27.313332495517592,114.99138342721696,90.09370407935417,0.0711509440879693,0.00210538489365679,4.006207963423824,0.593858831782333
140.48,26.78,3.48,67.49,41.44,793.0674007782957,1799.554135245739,2551.245591888907,732.191521491522,970.9785480888684,32.22963617491013,159.3111058519521,141.04456097564463,0.04858371842049706,0.0038925727772159582,3.0550936518275953,0.5585534206538998
610.0,17.23,3.44,70.52,45.89,776.9688429829878,2928.483768454505,2022.4307472870705,864.0059000502326,1177.9039860376968,27.28999445593903,114.74898037511103,100.57675461883814,0.06173171972711852,0.0019601132060560926,3.8813892473412257,0.5622091569787121
205.14,12.73,2.83,57.77,48.22,1289.58442180538,6645.458894709795,3392.009032682642,1180.8728947527661,1572.4556485508708,29.859332271153697,90.11833703009556,91.45104328593241,0.07102028717554111,0.0018589910862848327,4.021807274034913,0.5678695871054101
698.0,25.16,3.03,64.61,48.57,674.2619553697847,1789.7526951705784,1547.9293390905489,743.4843300897329,991.4142613093096,20.78903701640157,152.7899875749658,109.18199828509765,0.05833213652459419,0.0028741121797173567,2.6644727920931173,0.4761440890110613
380.72,15.72,4.75,90.23,47.54,1415.3547504720007,885.8094027239488,1659.6201354627751,917.4879170074609,70.97149678353776,15.651170216932709,107.08044076582027,100.1856939187212,0.06203023559650876,0.004708158509694292,1.6228120881420272,0.3600993220665744
367.54,12.29,4.09,90.14,49.6,918.704779394794,3556.9674358878747,2540.763427791674,1053.1290943730435,473.3642594737622,32.99213549195121,89.54226255045401,91.23096319053536,0.06694132867898735,0.002573502034446344,2.0188340981254536,0.5382064587951639
347.83,21.8,4.67,68.48,42.31,1251.199219971196,715.2711666032421,1592.2152736264493,724.4640580856939,66.12648851267289,14.363771030159583,137.54778148343837,120.8286862211894,0.05365326675191426,0.0056321659315204525,1.6886427592255118,0.3203583772952699
432.1,11.22,2.73,74.45,59.22,1395.0979895017554,7570.57513359722,3067.50462040167,1224.651820069586,1548.0414996328784,27.328388066010312,83.7973281995879,78.55545999657868,0.07853740368914255,0.0016788675959141146,3.3840847531021523,0.5509119276512527
374.07,15.56,3.69,90.49,44.5,816.1907822198098,3229.2129103488824,2349.413896294997,919.4018326422092,1042.739365743712,30.537722384891634,104.99973165527406,102.79039558425421,0.060137041735314575,0.0024939501994936243,3.9999145757875536,0.5477924796167302
514.49,25.25,3.04,98.4,54.23,674.118625981799,1957.8655445391958,1566.754906772171,830.0528006404022,1035.986645531651,20.770374456992492,150.86594083140142,104.09650179395912,0.05920575291337919,0.002521503519377552,2.911237970706862,0.5126452154192063
508.15,22.02,2.69,62.93,45.93,870.7093244840252,2423.210172848855,2004.7907968626478,799.0459099572281,1013.8749680292328,20.635944734489396,136.4852383856855,108.02351895342125,0.058956355269859734,0.002303504834592749,2.379555434990399,0.4985570135710661
463.8,29.88,3.19,77.05,43.79,661.1802315419769,1178.1337687466018,1911.6575208601482,603.6982095552913,756.099347618511,24.219987695222763,176.82947674476648,138.5721011644473,0.04753890932005926,0.0026193568566552413,2.4060057810766495,0.4319159384095698
188.38,29.73,3.03,61.86,57.67,750.3939173902348,1985.3556198535425,2105.085233105736,940.5101662904243,1001.2716341529361,24.44311322609499,171.9422134737712,107.23543482127093,0.06370443991984691,0.0037289300151674065,2.987804154702994,0.5295960336581037
103.67,21.14,3.54,86.71,57.75,875.1934139793588,3124.123041816798,2643.2332192404097,1308.5166863122531,1113.5544161695113,33.02438379179151,132.1952714002883,102.32840586147678,0.06496544975587676,0.0031366898300506977,3.68167797168013,0.6135449928113869
141.27,14.53,2.32,69.49,52.84,1553.1140113825913,6775.501081154904,3795.5054256572894,1352.248347032991,1435.8560728243936,26.303979093948072,98.53614461376726,91.94429319462543,0.0708567305379608,0.001875299934433853,2.45872756280757,0.5798367857366991
236.17,18.2,2.1,53.15,54.99,1384.0682204245581,4814.184169901513,2839.6232758108104,1143.9445756362097,1120.1006379022954,19.267601493943005,115.8100067757473,88.70877532488545,0.07478209627067399,0.0027888916823889153,2.3581663041056493,0.5696231486228449
105.59,29.06,2.26,61.76,58.74,1275.097180346807,3747.3859196542585,3203.8377602443866,1207.58505600804,1269.5138589485514,24.043583858041245,168.0787691276064,109.10179548947056,0.06483105697890751,0.0042056617110111105,2.1854439540762214,0.4957063290619095
128.87,23.1,3.94,57.33,46.15,747.485425109501,1974.1556599450018,2383.3818023229137,925.4656797233296,746.9625673306656,32.92189760187778,141.71877062906202,118.28466695257362,0.058205591348867,0.005339320666545865,2.8073565293944776,0.6202480277516916
248.68,29.21,2.45,72.25,52.08,907.6914958244555,2190.2062961316506,2238.3869305681483,834.9562488523239,904.0798973205996,19.98914041137119,168.0741275032844,114.46849371528077,0.057382532385812354,0.0032539059531117177,1.9673816382904772,0.433773494225754
645.72,12.83,2.42,82.06,57.91,1402.4021320705922,6339.424045545798,2297.4020687781185,1126.2672029229043,1400.397473053298,20.845674071564275,92.32790841382999,80.77191449839096,0.07472906248962134,0.002060683737623186,2.0430759917030743,0.5472428528974908
578.44,24.31,4.12,81.85,43.85,559.9406854449053,1180.4382112881317,1650.5106865204837,680.4137317420043,626.5911545911223,26.727691646498737,150.62761545956542,122.35643442585432,0.05167676185576875,0.0048233069833067245,2.605105708000453,0.5806746266010294
394.3,21.94,2.39,55.44,50.3,999.9616894345781,2963.4459846906434,2120.612055861079,894.7290334949396,1049.8158427806354,18.34693932006842,133.8755571399927,98.85948561468182,0.06573613983018263,0.002547342354602915,1.9868724824992494,0.4800883872390451
112.17,27.7,3.22,53.6,45.41,887.2942307610004,2272.464707491569,2746.1680411822986,853.9056962621813,1147.3964338612793,31.90638620340598,163.24925319796924,131.23395236283665,0.05458395610093932,0.0036546700477032247,3.187334711504007,0.565473816114906
132.79,12.68,2.69,95.73,52.46,1452.1060749043124,7461.074606569736,3823.3683159641537,1398.268204557404,1636.524704374065,30.833993828534375,90.26869843898554,92.38278889478588,0.06888782035346154,0.001421842897072625,3.6930281057198915,0.5574379045993062
301.17,16.14,2.65,94.26,55.44,1118.3070608747132,4608.101243762,2613.302957540411,1119.5003971999704,1328.453459814313,23.916332896601986,106.38097020526331,89.75684155047996,0.0685426764644579,0.0015585968126057856,3.0553928827589734,0.5643120465668984
670.54,19.37,4.87,70.74,42.71,1167.1038218449592,735.2460365904498,1278.6173980886103,734.0402715974969,67.62257634290891,14.400739923744286,129.8287032865414,112.88432170333446,0.05556355500234422,0.00517644895990304,1.6269282384152803,0.3230236989674319
194.5,15.39,3.37,56.27,54.93,946.9919458032745,4307.927270039823,2669.883547994167,1194.208883502793,1278.4122661811373,30.777462667072253,103.73008009020707,88.4305377873646,0.07497400612316144,0.0022915873614380647,4.364782990003861,0.599217347553843
472.21,16.3,3.41,61.7,41.69,842.738477834923,3116.9344716196383,2335.2881754926025,847.7540770864429,1127.0497217044372,28.813243235134745,109.84012264259444,105.85480330325656,0.05977008936662032,0.0017766963426569134,3.8298540344200167,0.5606403266013779
504.72,28.46,4.25,63.7,49.52,497.7305154634834,960.6083034737429,1472.4457766297885,685.569359386372,535.5069818072166,25.18226560591253,170.31494876114326,117.01677958476422,0.056138481040289546,0.005911315580192711,2.3533451226998,0.5450763418030218
215.33,19.41,4.52,64.0,54.7,1494.9084301570301,836.0479386363844,1626.2921196961195,1022.6396876735505,65.08052980697236,13.210942434322513,123.99082619903236,96.12207881658018,0.06835306790633511,0.0038391948382329485,1.7948108497016446,0.31671682869616224
635.64,18.29,4.08,96.69,56.55,607.5651512350474,2459.8606394455314,1631.4739972243651,931.6558119324732,1119.024467236273,28.6418971651124,120.62899853925008,91.53778748178571,0.06628353014927806,0.0022091070420290145,4.3254654932483305,0.5694544333514008
399.87,10.51,3.14,52.17,51.33,1275.597558850132,7678.006605734518,3217.7541312232215,1149.3738456500848,1676.4983276856747,31.655570060587795,81.31175705928646,82.05430971667896,0.07816942863559753,0.0017339066833621205,4.752507804840734,0.5615834008422821
636.13,28.03,3.81,79.98,46.4,532.3652034194661,1093.3982908692171,1539.8643532174115,647.7273731077814,728.4075648179524,24.915434086453896,169.45121131302312,125.36884923930425,0.05098101753360309,0.003507036153659663,2.7521770053151458,0.5066399537083212
189.95,10.16,4.65,92.5,57.02,1919.5052385081242,1523.5970655539033,2372.0318136826722,1309.4932592558494,81.76615712698815,20.512889238321797,80.09886699131916,85.90594247315646,0.07349268897006504,0.002334036600373758,1.5210512866686068,0.3810273040013494
687.46,27.29,4.55,86.12,41.77,532.9029610686966,743.4466848164067,1582.9957677433888,575.6727241396,429.2918087388556,26.354885299494438,166.70333187162385,139.0918877665737,0.046386348277505304,0.007112110868722386,1.9300822695682485,0.5018857715560575
218.97,24.84,4.26,72.89,56.59,1244.2753281990767,795.6285730721094,1490.0802095984843,944.3534689549228,62.33931030397471,13.953221045213994,149.72144671835105,102.86796452841384,0.06365747830723402,0.004581657948401342,1.6532701853866913,0.287465043189368
673.03,15.33,2.77,86.12,58.8,1037.3662029083598,4548.151733745355,1892.5563620070832,1054.1444210120355,1428.8305861379163,22.245093097365224,105.48278626322634,83.52771578286507,0.0722464434508567,0.002378287793028111,2.827441479557112,0.5599945229455923
190.35,24.41,2.32,55.52,54.85,1099.3007094613636,3230.0480520592405,2628.086568204571,1038.9474176048675,1052.0994213508845,20.827516941570796,145.1460465578954,99.82894169262204,0.06794255268478878,0.00334047907224299,2.070053136279836,0.5135376375950756
650.41,13.97,4.35,60.59,45.1,748.5683650316281,2885.721021917082,2123.997278487035,894.9184410150331,700.176351002152,32.767779836298274,100.82971071464846,96.15210709951104,0.06513127164406668,0.003379393828489012,3.0161282748795006,0.5559089505285125
429.19,13.54,3.49,73.82,46.34,940.0253374937124,4376.03197112689,2582.171147114843,983.909393600685,1254.249444293984,31.08834650790841,95.78329090772006,95.2604772778138,0.06518328995410272,0.0015459256618368823,4.41331830003259,0.5474909236306885
484.66,13.53,2.06,68.94,55.52,1636.3872855734137,6553.888172706364,2508.227842926663,1137.3403913531668,1209.9721260625804,17.78492068624384,94.21625766598423,82.40891895285826,0.07497572001887301,0.0019679850353697907,2.1909329767720886,0.559868004967493
485.8,15.04,4.55,90.67,50.86,731.2009787713741,2011.8100499986997,1981.1020847414454,955.6924852335627,445.4906631153538,30.240858214990535,103.10381214464043,93.0668427012012,0.06481619576631113,0.004185364495845259,2.108784996176001,0.5480223976640476
563.17,15.8,2.55,93.68,47.62,1148.1331561727761,4228.872562300087,2397.0162905623174,950.2269658803136,1205.996541034779,22.054706412016998,106.7689615353346,96.62079880464388,0.06276557768097756,0.0017338411180572995,2.389797032400332,0.5465209644555082
419.88,20.56,2.36,63.63,51.83,1048.853065192746,3260.1847188263564,2101.828317037476,935.1292402589803,1065.4986508996328,18.15969583807393,127.74271314281754,95.90151954270242,0.0661505141820145,0.002319209568723843,1.9104279014435597,0.4952244145295747
671.82,27.56,3.59,88.55,55.19,513.7514609165894,1461.7201335716022,1268.6061636456386,764.5383026379799,1064.6965730183356,22.594790694922224,165.36930316416016,106.35862547384245,0.058352697458868945,0.003103544942237597,3.4004269810940992,0.5273092284007531
266.58,20.79,3.79,95.8,40.22,707.7954754433463,1904.6069528163723,2211.5410322984317,763.2814849717647,806.2223407832774,30.231962811458786,130.79112019492294,124.98298189866713,0.05087004647848149,0.004411856604011929,3.1121266961262575,0.5650681372825382
414.43,13.12,4.15,54.11,40.97,874.9212614823956,2800.2883908919525,2470.633855552805,905.7132354175565,448.24702074662997,32.728224234634524,94.3936295203504,100.53873964897409,0.06288663769742672,0.003191614474805379,1.897546980136748,0.5507483707381085
626.86,16.73,4.05,81.83,40.78,710.5658656812041,2179.0921919762864,2027.1435439512418,789.2414784432691,814.2737801156436,30.210862248417722,114.74517235645006,111.0653577663167,0.05553796955741008,0.003155329202747727,3.24000153082642,0.547351183706766
311.72,18.4,4.37,61.24,47.83,1306.731743635887,934.6210703027947,1661.3699968815342,893.7857357519295,68.92130624332025,16.225160183665114,120.28270805617919,101.68013736968624,0.0636888481909684,0.004180507274900053,1.5461278438257273,0.3213723511189577
264.2,29.2,3.87,82.46,48.28,584.5651254823676,1203.5632447908702,1853.0108997692787,719.2948412090068,661.9423318819812,27.391486138142827,169.99997193054764,125.91433922902458,0.05198441979275949,0.005532874937778395,2.6789130732541167,0.5511829260811719
234.14,17.18,2.91,86.69,47.38,1012.4752326582669,3878.7214228914686,2734.707147461941,1016.7143490626618,1245.215041742064,27.189382393794048,111.39829715941408,101.57775558867009,0.06171625688935459,0.001411957613017677,3.530717892555194,0.5641221129643657
198.57,28.33,4.75,63.52,47.36,1261.7708087358237,645.6114379269306,1738.1132134813913,727.9340453570697,65.84756468521024,14.275102131509776,167.3138220638854,126.74162025581184,0.053880208009013705,0.006441348897740448,1.76522032583941,0.2843358610117073
243.13,13.75,4.04,53.53,54.78,856.609115609111,3737.373751996666,2468.174101758009,1150.2922360755674,766.0758130077795,32.875094390000186,96.424143139777,85.40169963565884,0.07704910463940395,0.003174416638702618,3.2463876430950234,0.5912799603572138
586.3,15.34,3.4,51.77,58.34,841.2961165852454,3897.3685444842645,1999.3786471976155,1041.6884394043109,1394.274409204381,27.342282374523993,105.65020315371945,79.76706775072935,0.08079160648849941,0.0027210094276564818,4.304812868439983,0.5991262714947303
443.34,20.65,2.75,59.37,55.93,872.0775861921176,2896.9753272835824,1886.243338963846,958.9147927609205,1127.0106187589843,20.568254446694024,129.64863301443188,90.62186091177102,0.07077654162729954,0.002706120832890598,2.673824749780515,0.5622192051987974
544.92,28.83,4.89,97.12,48.26,517.1022531599115,643.0191913419155,1419.9566258064224,642.9445967933975,293.79076691902435,24.14529342253741,174.48110520198006,126.00605346226769,0.05021106485238013,0.007295070150094892,1.4959780859604577,0.511154627242539
193.64,15.56,3.93,51.11,57.53,827.1932106014665,3470.1402135062203,2405.828407381105,1201.1424890043263,737.2222873287881,32.055246365594726,105.07086188955279,85.6774109602831,0.07918948091525818,0.0034640607476838507,3.03091348126611,0.6156662571136862
312.71,23.81,4.8,76.67,53.39,1130.9476571391256,624.9526573090225,1357.5186914908102,849.156844300117,63.752824086105214,13.184354089835798,145.34940842416373,104.73096727704466,0.061111960822830144,0.004868968565318697,1.674225351353053,0.3291470007793554
662.21,13.5,4.03,77.82,43.17,817.6249207728615,3336.6523239313665,2263.541059050275,894.034681890985,996.272933976297,32.08167290742203,97.34093484680969,99.65851148271499,0.06140567316440268,0.002101889326884102,3.9057182000041357,0.536582875564742
624.18,23.89,4.14,99.07,46.22,547.72574990926,1241.1464310500187,1567.1306265014553,713.1470269521724,665.734597395841,26.528596308407256,149.9610528105115,117.38865825569147,0.052783716483391085,0.004003551316183127,2.730434126002682,0.5762349870353758
103.1,16.66,4.62,59.18,55.84,1873.0378128422474,1046.4398654252818,2203.4214616095546,1322.124105372005,75.33633212008266,15.988645692741821,112.10742972230807,96.87063352417182,0.0715563240039958,0.0033199688182175397,1.8049894092988306,0.3294887114422085
299.16,28.78,2.26,71.27,45.75,1009.5553597794328,2054.4274959327527,2415.8318619928214,721.6180083726957,793.8440464321078,19.091056170626068,166.99428657487212,126.85394836791578,0.05192303795427768,0.0032131605762325834,1.9762158294312484,0.3783993352652415
477.62,15.67,3.1,73.61,45.4,939.7436018639161,3885.406474230262,2403.5909703353664,925.8427552441079,1289.5433631159112,26.913548997469032,105.16838270463468,98.94780614596277,0.06267235120004855,0.0016661828600764764,3.827956873706618,0.5533972953716605
319.76,28.9,4.56,93.2,58.22,528.6172774502536,879.3916305425528,1465.3913919972972,825.3989261006114,312.6456603065744,24.278289359546452,168.91055373906843,107.07196307803524,0.05891107490363939,0.00625530493754535,1.5757518985815806,0.5796550912140495
152.73,26.81,3.66,86.24,46.58,716.1817375934444,1739.0616738289302,2279.725940078152,821.4971158415112,873.0056786013438,30.703053434562182,159.42466762273483,127.58957938986477,0.05184802554866715,0.004535941265917128,3.0710041795981255,0.5956974716231754
301.91,18.8,2.44,68.57,55.92,1108.638107746749,3705.8959591143284,2426.9945730660284,1073.0224808969756,1009.8138599126469,20.70060286582142,118.52553557656019,90.00248585307037,0.06986186451772262,0.002707447042387945,2.0074623710162,0.5899793046270378
452.64,19.17,2.29,63.95,42.45,1160.5712194029732,3392.5197873943193,2526.2944347516936,838.1154804648596,1024.7922661559526,19.652063661527396,121.39469135290035,108.45990474735088,0.058264641875021325,0.0018160172623841817,2.073369381638531,0.5123055529958344
294.82,23.37,4.48,85.96,49.3,1234.9436654450476,727.7475692567712,1474.7824937237576,818.3628968125446,62.659855236179276,13.5595969788731,143.20696541138364,111.4080025391218,0.05717735789614901,0.004938175204975487,1.6954625308456175,0.30375739910240035
225.51,29.32,2.21,81.91,59.29,1018.09148204369,2628.9016553520996,2170.0701491435407,973.4361279475692,930.84182891054,17.381495692650432,168.33427915093594,104.63932467151965,0.061888630461265644,0.003126293205538491,1.9747028989055215,0.40663347099932035
255.34,12.69,2.92,87.84,51.66,1221.2262159424672,6235.822247743353,3160.9138309399723,1180.2588384768042,1510.307544085938,29.458943242743747,89.9120079124345,89.39190157391384,0.06918519562789732,0.0014625537029874518,4.104886442571878,0.5471149347399976
355.9,22.5,2.59,68.54,43.24,943.9581323014797,2471.362112894746,2366.094200900338,784.6405804943873,983.2586354336908,21.75116604832481,137.6866630056882,116.40921753374928,0.0550414119265696,0.0019056177526824345,2.2792434135941493,0.501916297533641
350.08,27.82,2.66,61.1,57.87,777.2100668109981,2035.3165436307256,1741.3959346220581,883.542194576843,959.7870634703763,18.4518494986781,162.68428530589304,99.44173174196244,0.06619727372375224,0.0033656129484059038,2.2844355928165174,0.44422537977206744
