l_rdl,w_rdl,t_rdl,h_tsv,p_rdl,R1,R2,R3,L1,L2,L3,Cox,Csi,Rsi,rmse,scale_max,scale_min
116.63,17.7,4.13,84.47,58.69,1608.4963894280215,1255.4938400053247,2126.9957305566018,1324.3447608307895,75.60239538020886,18.98475291087949,116.97603361483094,96.29670497596548,0.06847993547153891,0.0037402140956750273,1.532839291263701,0.30572898303605894
518.24,21.19,2.35,97.99,47.07,1031.5854723251523,2873.8081298829657,2035.0305495928533,839.0985874861269,997.5764275744007,17.858608071839516,132.40109046166543,107.28748739087173,0.057110516249782674,0.001987856937974468,1.8476289797509826,0.4487753446703304
484.98,12.96,2.49,74.01,41.92,1397.041070423768,5711.059246359425,3195.9796922843184,966.4970675422654,1291.0436024036785,25.22012224377133,93.105732118433,99.07146918731422,0.06218698222026337,0.0013936530537291914,2.4878750005537467,0.5353668384465523
575.24,24.44,2.48,61.72,58.15,852.6022098945806,2320.8553308628298,1374.5803673535108,887.9264023766078,993.6573845055163,15.313867305908477,150.2619812117981,93.01977144317651,0.06859704124693142,0.0034685297543507938,1.6690325017825662,0.38183641328907547
394.88,10.37,4.09,93.51,40.32,1020.7631215116519,5328.022956655935,2961.111974367928,977.3082347756628,884.1525709730881,36.340642411368165,81.50216948661236,101.42205495748728,0.06086271025750539,0.002547276145403909,3.6254725680346893,0.5189135812790855
311.84,23.69,2.16,73.98,55.22,1094.6737652113825,3028.347099679333,2110.097227994113,962.0315868988088,993.7823080585658,16.14837648781846,142.27177133134586,98.65991474384215,0.06415377259330546,0.0022670218652158644,2.0371573728060035,0.41509595381423536
232.68,14.17,4.1,53.27,44.32,1152.9194389752715,1964.2802984293048,2423.066796889981,994.1675331690866,117.59955385855434,26.87787864283449,99.20690894968624,99.46317558375567,0.06596508375304722,0.003957899476338966,1.4541932990097521,0.499606539433176
221.79,22.16,2.27,82.45,40.81,1202.5795704961095,3069.6861442415507,3019.5326011341363,815.3475227144612,985.1964500148806,22.25225217207698,135.58621483664777,124.16652958576645,0.051696740913353426,0.0017412676035293906,2.180215773476703,0.49582700332609975
367.37,23.36,3.06,60.17,59.74,723.5645871600374,2372.312925400917,1734.1563849042477,967.3727694801606,1105.3361274456036,21.907208557602182,141.69235143759985,90.91207287230586,0.07163177874309734,0.0031114443384847343,3.230247124395658,0.58131794278155
678.12,26.04,3.11,93.32,54.78,621.0229718952143,1800.7170352401968,1324.4962541297928,796.2317454965118,1106.475933530426,20.227149023949476,157.32211296099305,104.06850999604657,0.05902046695991303,0.002951456752827309,2.8438507727459372,0.48008152203343774
382.14,15.08,3.6,95.86,43.37,856.405765679999,3427.6347026232816,2449.857121243977,913.7548804526841,1098.9050945435588,30.794391260799273,103.54418266235434,104.10747172030216,0.05923695660956186,0.002215036993191279,4.049744223550224,0.5433169807493293
531.29,15.98,3.65,90.01,50.45,775.631741245363,3212.0724718317606,2066.2137343206673,944.8220994573163,1181.7201094763432,29.044874309531814,109.15958769422882,94.78300723502296,0.06444816947540197,0.001811966074029021,4.204354685509292,0.5556600479614132
647.32,11.37,3.0,96.31,47.02,1233.2129023569528,6573.406474726906,2876.3917833191986,1029.8141527889861,1587.8629233258478,29.072181813403834,85.92832893024428,91.10001286330454,0.06614104376466645,0.0015037462084435045,3.999892086379916,0.5235859523290377
